Date,Currency,Amount,Address,Status
2016-10-14 17:10:52,BTC,0.80000000,17owruzTRANDYwCq77bSABQLXBxx3QaCea,COMPLETE: 70e478750021531647ad0b8da6df7ca7b3ac14c4e5327739ff2635deeaa7b1ae
2016-10-13 21:50:55,BTC,1.19700000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 9de64317cfa9aeaa0b7bd706f0e34f01f3652871f1d3941a234a16a0f2c6fc5d
2016-10-12 20:33:18,BTC,1.24181333,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 4c4490e7fdda328415f45cdd3abbea6c6a291d13d720433203c4e0ba58b5c51a
2016-10-11 21:09:59,BTC,1.27696114,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: ba9dad9bb737307442618a304f5731a6abc98d0dde7a1455897976de6e7539c0
2016-10-10 22:05:02,BTC,1.22597663,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 9c009d4a2be0605b442f79b88cb2de35e817e18509da20f31a3e58c3c552c029
2016-10-09 20:18:53,BTC,1.16217203,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 1935b1838917180132aa438b3b055582d18bca9e0fca0e665c60bbfebbc654c3
2016-10-08 22:49:15,BTC,1.13746117,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 4b50d1d0b599ec055240a03a86e8a38aa0a31a6f697ecf966d56177e139d0c0d
2016-10-07 22:26:59,BTC,1.17486719,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 04ed04a9727ed7067ff6d9d366f37a5e0714013a0244206e3c3d5f192438a2fb
2016-10-06 21:50:10,BTC,1.18302597,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 266ddfc902a8ccf2ade5d79950e085ef726276d9886fc69aa2cef50c96db82e3
2016-10-05 23:38:13,BTC,1.14760243,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 05332e15b612fb5e873a45e07c8d093326138149b06820de2c3314ef68284954
2016-10-05 11:51:47,BTC,1.23690000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: b7b9ea8a7bd14eb154223c655b7581241c8d6f8f6efe65287e8fff59900ca870
2016-10-04 19:26:04,BTC,1.21711545,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 81bafd8b9a7e3e603db5c85e2eed8ae663a5b125f6e4c2266c9e72466372bd24
2016-10-03 17:21:11,BTC,1.23290634,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 0ef2c635108c20d69559a2f4016275eeabf2596cf28e594cd9528c44d4c6fd25
2016-10-02 21:54:47,BTC,1.19053658,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 7826dec5ee3ae15406d9f0ea0e4820a8beaf49e1538084ce549c427b8fec39a5
2016-10-01 19:56:43,BTC,1.21333159,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: d20c7b7b9c2727e99843b0a67af314c2c8b87270feb852c28a953ddbe396fd68
2016-09-30 21:00:09,BTC,1.24696739,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 08b13e4dbb2e9033924b341b65731e0a82c95cdf99d1459246490adea9c09871
2016-09-29 17:45:47,BTC,1.28957950,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 308ac83648a9e0b06ed32b32943b82b5b1539bca97729281109cd3286e85486a
2016-09-28 11:51:25,BTC,1.27044085,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 2d1fc95feaa3f35dfa95a08d3f05651f81b9eb45de9d61e7ece8176fbd8b0d24
2016-09-27 14:41:29,BTC,1.27680001,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 1bda3eb0581459dec06ad333259658f8eaab2f4a4089f311b8d30f04dc48b165
2016-09-26 19:30:16,BTC,1.31669997,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 389d90c966aa8b02ea7089d446d8e02751cf7add83c5725651d5581fca333b45
2016-09-25 22:07:29,BTC,1.30325689,1uBH39hNa2xahaoPisVzMnZEtAWUZod8X,COMPLETE: a41767e850e033845228ef5e2cc96e239674d822c72ae5ca369d48ad87bf158f
2016-09-24 18:43:55,BTC,1.32269042,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 999a8157597421d836f6235f763d3575bbddb5f39a2953e60905847b1cefb0b7
2016-09-23 18:01:33,BTC,1.34293008,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 242b1672aa5eff32de70830b1c4c896c0fec9131362064a4fafcd67964e5f53d
2016-09-22 23:03:05,NBT,0.17725975,B71AkDjzm4S24KoXGoq6W3hynexAyNb9FV,COMPLETE: 96b063e1b885d993d64e192fa01167dfcbaf64c406c72e160089ddc794a9e28d
2016-09-22 16:32:48,BTC,5.86607645,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 145c6bfd4745712198c3335778f0a59bbc0906109ecb0859ace924f54792d7f6
2016-09-22 16:19:24,BTC,1.56740522,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: a6d1e08188cecd38d07d73beb55b6d953e8382cf7dd6d089e2c53a4c2db1ed50
2016-09-21 22:49:57,BTC,1.26692020,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: cc0fe028437fb8fb1139459470eabd5169cf45aeb0a3ccbc54959b617ef9f76e
2016-09-20 20:23:42,BTC,1.24602097,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: a946d20278bc0e32db1f825958950527ec4831d2b96b2f8fb7a4c176d4b6594f
2016-09-19 05:20:41,BTC,1.40173860,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 3f7d3f9b61fca17190d4a3743362f0cf11f49100e50bec3e1062d502fbaf426d
2016-09-18 12:21:19,BTC,1.38916812,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: e12be8043d85145b889974c9daacd418ca8e8c33a9f10a9914801a827317e556
2016-09-17 12:28:44,BTC,2.13572230,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 378589d225418be910e46c9b4236e2ebbdbecce70ac82f5a1540ecd9a2147187
2016-09-16 12:09:52,BTC,1.37231042,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 0607cd024e382355e16ec0154d75910aa7026aaa48bf395694b3bb743abc51d2
2016-09-15 07:42:04,BTC,1.49483683,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 7980a3f8b5168118083aea51fa5d978b9fbcb655cb6a49dca9dad667e0c2ef0a
2016-09-14 14:19:17,BTC,9.13089617,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: e6217eea98f7ce0244b4eca2b456d90b65f941c68e7aeded611d0e95479745ec
2016-09-13 14:21:26,BTC,2.43097809,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 54a2e3711bb9bff867435a3a768d31ba52828b194f99b3b75ee368c54682e9d7
2016-09-12 16:37:20,BTC,0.52987161,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: aa785f17f9ceaf9b42046a50de8d99118937c2af58e2055534d29450ac40bb28
2016-09-12 16:36:17,BTC,0.70200000,17owruzTRANDYwCq77bSABQLXBxx3QaCea,COMPLETE: aa785f17f9ceaf9b42046a50de8d99118937c2af58e2055534d29450ac40bb28
2016-09-11 13:01:17,BTC,1.28703945,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 249678ac4a6593de7ce03a477ee06f1a3e58d98e1aca6143a297dbd772d9786d
2016-09-10 10:58:47,BTC,2.13324537,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: a9feb6a65fe750114b1f58d36539a5f76f8313bb0d88ff81b5739d5db5280023
2016-09-08 20:55:45,BTC,1.21951408,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 8fb003ad5c541e1a4c8c83ca626a52f5bda56eafacb2b5c69af879526e9fcb8a
2016-09-07 20:47:47,BTC,0.99658546,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 4b7ef2b38bb31b223a6fda6adcaa543a80d373a73318a1d090808d7db1f89375
2016-09-06 22:13:28,BTC,0.99914999,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: b3a510ccba3e0ed0ca00926b259945886ecb5f4ed43489dbf8104b47d02335a3
2016-09-05 20:17:14,BTC,1.00614291,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 412bcc1ad826d6ed8a6904bed1019e5135eee0557d19b947d66046b308c92be2
2016-09-04 17:06:43,BTC,0.99554265,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 323b0185400b62cb64c6844a901b1c3824af155adec824d7c9c324c0b3cad46e
2016-09-03 18:59:21,BTC,1.09189872,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 9024e6770abc03c64c7d2c1972020850d7c92ab707077964f00715874089edea
2016-09-03 02:47:32,BTC,1.03293258,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: c8871ad575f65669dd3e876a35079f06dd092d860ffc60125d47ee7545962b12
2016-09-01 20:43:50,BTC,0.82798533,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 80a9a0eaac442e0078c02cfa91a0a19e1bdd7b77b44e2afca6c41af09b7fa2ef
2016-08-31 21:57:08,BTC,0.99978542,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: c1752a19471f1b8c2fe256e0bc8506cd0ccce7c7475a9f4228effb7ce9074654
2016-08-30 23:26:05,BTC,1.02517515,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 5adacce09603a130ef9dc5b054fd3193bcb98d4c8707b0dd9a7e39cc022fbd9e
2016-08-29 20:15:45,BTC,0.71045326,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: d16df652e75511a8ebd2c5d6a4f5e209d26cae97550c79dd34840b90767d0bc3
2016-08-29 18:53:22,BTC,0.38470000,17owruzTRANDYwCq77bSABQLXBxx3QaCea,COMPLETE: 7452a40866a5644515127ba7e6318b08a03424c1ace6aca75f0e482f2fa7308e
2016-08-28 23:17:45,BTC,1.11332250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: d608f193669070609a27346419a48e273932e5b4575d420a7a0f02e550e7e943
2016-08-23 21:02:42,BTC,1.09323750,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 00186013590469f9095f41135e5c5b3440bcd9f64bfda64d0c53f0627e9a6fe6
2016-08-22 21:02:34,BTC,1.08195750,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 539d2efb3128c497cab97071f921c11af05a073b1ae5a36fd5390678815f70d8
2016-08-21 23:15:11,BTC,1.10028000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 6cb34e49f4a5213fdd9600f9a8d017cf744b5b43bbab558ad36163789c6242b9
2016-08-20 22:04:45,BTC,1.09776750,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 7cc419d6af59ad3e19bd804416798eafbbc8212afb84461c32fa90602f7fdf5a
2016-08-19 22:15:27,BTC,1.11131250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: d83a8ac79a335c2136d59cab77b709a61c81b4c535f3b6d96fca0c748a14e8f1
2016-08-18 21:32:35,BTC,1.11373500,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 69c62aee89ae9f3cfe713f457238d08a3a54268ef66ddaa720307cb08ac494ec
2016-08-18 00:40:50,BTC,1.11692250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 409b1d672e799dfb41b5e9fcdb64c85b0453f7d767bf76c033eb8e067baed696
2016-08-17 00:51:42,BTC,1.11158250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: a6af2f10433f43aacde361e3c6c1a3f23af5ff2d78919e214fe1cdae1b4840a0
2016-08-16 14:45:50,BTC,1.11841500,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: eba7c10950899716f8050b6a88a40733c173d2d34788f4e75c2f9cf9c0933f97
2016-08-15 00:06:48,BTC,1.12394250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 994470109e93fff0f2c5f5e9832fe84f97d335434ab261ccd048add30c6c218e
2016-08-13 16:10:33,BTC,1.09073250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 298962dbfd3a8e666778297a89a26219a3efe6f00914184a4419373fdb5443af
2016-08-12 18:41:11,BTC,2.17968000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 38ea17931ee47f7c651d67997ec70317a2bdf38d21e2750141c875414ad98d29
2016-08-11 22:41:49,BTC,0.71735278,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: bc3b50c281aed66a16e85939b38e07223b674068c4cc34379549d209db152664
2016-08-11 18:41:28,BTC,1.43803000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: b6615d2a8443b87285bc0b4f96d6d53e342fdf9fa6fa79e08d5842780939ce8c
2016-08-10 21:39:58,BTC,1.43468000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: a5a28de96cb274612ac24fc91cbee1f886dbe3edf18308037756a9cfed1f6a27
2016-08-09 20:57:11,BTC,1.40951000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: cb268992fb75148a3f6abe37389c3730cb2c8f4168c39abd2ef3b052944b44f6
2016-08-09 00:15:06,BTC,1.40951000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 79a5fe8c29c5862255bd839eb69611c4eea055eacae0a38ab76f49f6b42a9a45
2016-08-07 23:34:02,BTC,1.42919000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 295d4910e5df14a67ac4dcfb88b055fee03c210776fcd3c3e71eb49ed6ce769f
2016-08-06 22:44:52,BTC,1.44361000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: b2c5c1742894365b7c01c862a91b61cb489a8b03d710e73fe6b11bab1aca01a3
2016-08-06 00:25:14,BTC,1.46550000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: b1ea12376fdf1135812fb4ea4542e768fccd998ff5b1b08f5f0967405aceabce
2016-08-04 21:13:54,BTC,1.47956000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 0c65b2ac6db5eea1f38009ca2ddb8434a3e1bf001feab9d6fc349613747040d1
2016-08-04 02:45:41,BTC,1.47510000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 1a8121ae9c066fd37d4a2b01c36d3033f9245b54004a221cff80ab3a893bc7d8
2016-08-03 14:09:27,BTC,1.49570000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 95f5331a42a14524a3005d1721191da9eef90246fbb862e70f7ab289928ebd12
2016-08-01 23:48:21,BTC,1.40162000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: b569fef5addc90e8aaf0b47d41ff0037574fbb55cd37a6197e15543e25d9b491
2016-08-01 00:19:04,BTC,1.36493000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 16ad8e7e34f8f76136084b5b5e639352758cdf8073fb47ff70843b53e3b4e5a3
2016-07-31 00:43:06,BTC,2.60370000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 3fbe0a03bd62c804cde64c7e74a1fdee7827ad2a9d464de670884127ac77852a
2016-07-30 00:30:22,BTC,2.58104000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 279db3e63298aed9946f7a4a8db4437aea8de5f720e0dd6005f5b71f524a6f49
2016-07-28 23:31:34,BTC,2.59642000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 8c3264d10d71b80e1cda3575e4d7ef067294e569a4734ed606f9c46d3d65f7dd
2016-07-27 21:52:00,BTC,1.04260000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 4457b76349709e9e87d74bcbe2d39f20aabadf4c0c932fd3cbe8bbfb2793e55d
2016-07-27 21:03:11,NBT,23055.40764552,BAqV5y3mKoy8NbjP7aeBTE8AVTdUZLhbrX,COMPLETE: 675f7c489e491735bd925f73d98becc58a4f5a0118845483c6836a3b831bfb1e
2016-07-23 00:09:47,BTC,3.88200000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: fba0a3318f047fd47972ba6e860d32085416ddf6e794e398b08ff3bc35145055
2016-07-21 23:15:04,BTC,3.88600000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: 505980cfc9dd266db1210b1c5f17be528f180a35433373bb08ac5da80d824624
2016-07-20 23:46:48,BTC,3.87400000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: a7e7c41906e14f96b6ad892c2942284234c5f309e997b5e1383a27c7579c6396
2016-07-20 20:56:12,BTC,0.01000000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE: e40cff1a53429eaa01d44181d2a846a4e2b214d5f7d783deba31e095c07e995f
2016-07-13 13:55:53,NBT,8021.63630766,BAqV5y3mKoy8NbjP7aeBTE8AVTdUZLhbrX,COMPLETE: 098799663c9e1c425be009a4a6c4804e572f2e2315654d95b4e9c5bf0041e796
2016-07-11 13:18:38,NBT,3598.56498122,BAqV5y3mKoy8NbjP7aeBTE8AVTdUZLhbrX,COMPLETE: ccf4e8739b46e3a8e92607ae9cbf402089ce7f9f2197b73275d5384378856059
2016-07-11 13:17:45,NBT,25000.00000000,BAqV5y3mKoy8NbjP7aeBTE8AVTdUZLhbrX,COMPLETE: 40dc81b3e3868b2930b413bc9e8dd63545d8aa511acd5f6177088b3fd708514e
2016-07-01 03:03:37,NSR,982378.00000000,SWqGtyZvQoDVP8wV2HPMFcA5vK5pVBA3yh,COMPLETE: faa7d96bcdc7bcdec6553b1c0b657a10b78ae6f37da5d2eedebdf58d45575f36
2016-06-29 06:35:07,NSR,3000000.00000000,SWqGtyZvQoDVP8wV2HPMFcA5vK5pVBA3yh,COMPLETE: d31e8589e8b063b5303f66b9d422eb7aaf5fc6bf0bd60d2cc72940ea6f72dbe3
2016-06-27 17:27:17,NSR,3982378.00000000,SWqGtyZvQoDVP8wV2HPMFcA5vK5pVBA3yh,COMPLETE: c14c51dfd78f2bbc8d361a9b36fe3a5e97e98a2ad047cd3b4261034b2c03b3e1
